iter	MultiCrossEntropy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9	F1:class=10	F1:class=11	F1:class=12	F1:class=13	F1:class=14	F1:class=15
883	0.1498257912	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159	0.8798919159
884	0.1498150191	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456	0.8799280456
885	0.149805845	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516	0.8799578516
886	0.1497949587	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072	0.8799735072
887	0.149784529	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512	0.8800147512
888	0.1497711316	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215	0.8800206215
889	0.1497660666	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087	0.8800170087
890	0.1497574346	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222	0.8800355222
891	0.1497424107	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309	0.8800674309
892	0.1497378593	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476	0.8800725476
893	0.1497337788	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213	0.880077213
894	0.1497162865	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527	0.8801035527
895	0.1497014481	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689	0.8801086689
896	0.1496966256	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359	0.8801315359
897	0.1496894062	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608	0.8801390608
898	0.1496830713	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675	0.8801411675
899	0.1496742396	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853	0.8801331853
900	0.1496643663	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807	0.8801319807
901	0.1496588733	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504	0.8801372504
902	0.1496484864	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571	0.8801393571
903	0.1496341759	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363	0.8801646363
904	0.1496237034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034	0.8801541034
905	0.1496170403	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624	0.8801745624
906	0.1496011889	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584	0.8802061584
907	0.1495909161	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394	0.8802162394
908	0.1495781608	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241	0.8802603241
909	0.1495679737	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556	0.880267556
910	0.1495528499	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639	0.8803191639
911	0.1495400518	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064	0.8803339064
912	0.1495261407	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105	0.8803533105
913	0.1495169095	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019	0.8803667019
914	0.1495048818	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754	0.8803719754
915	0.1494885738	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899	0.8803615899
916	0.1494779872	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255	0.8803742255
917	0.1494648752	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579	0.8803692579
918	0.1494580552	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255	0.8803751255
919	0.1494553443	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756	0.8803755756
920	0.1494457136	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697	0.8803743697
921	0.1494361115	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137	0.8803709137
922	0.1494205454	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537	0.8804205537
923	0.1493969751	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008	0.8804347008
924	0.1493868736	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955	0.8804316955
925	0.1493735761	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281	0.8804258281
926	0.1493629181	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396	0.8804300396
927	0.1493472522	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013	0.8804338013
928	0.1493395048	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959	0.880453959
929	0.1493279479	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964	0.880456964
930	0.1493095997	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866	0.8804653866
931	0.1492977289	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556	0.880531556
932	0.1492927067	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685	0.880522685
933	0.1492818632	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791	0.8805029791
934	0.1492685515	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814	0.8805253814
935	0.1492493043	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117	0.8805156117
936	0.1492459942	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731	0.8805193731
937	0.1492338238	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813	0.8805429813
938	0.1492216107	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894	0.8805432894
939	0.1492104961	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188	0.880544188
940	0.149204732	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981	0.8805540981
941	0.1491981688	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929	0.8805519929
942	0.1491930324	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795	0.8805495795
943	0.1491878961	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837	0.8805692837
944	0.149171531	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653	0.8805814653
945	0.1491609444	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962	0.8805892962
946	0.1491450359	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191	0.880587191
947	0.1491322092	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144	0.8805771144
948	0.1491229066	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828	0.8806035828
949	0.1491114639	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449	0.880609449
950	0.1491010913	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642	0.8806157642
951	0.1490921169	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121	0.8806123121
952	0.1490847262	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681	0.8806139681
953	0.149081673	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783	0.8806181783
954	0.1490709008	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043	0.8806326043
955	0.1490636528	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703	0.8806384703
956	0.1490583738	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443	0.8806533443
957	0.1490473734	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612	0.8806587612
958	0.1490346323	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196	0.8806595196
959	0.1490209068	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466	0.8807369466
960	0.1490137729	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695	0.8807474695
961	0.1490053692	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374	0.8807327374
962	0.1489991485	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073	0.8807476073
963	0.1489921431	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677	0.8807710677
964	0.1489802866	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849	0.8808248849
965	0.1489735237	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649	0.8808738649
966	0.1489627088	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658	0.8808926658
967	0.1489546047	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116	0.8809756116
968	0.1489330605	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705	0.880963705
